시도교육청,교육지원청,지역,학교명
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울수락초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울수암초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울숭미초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울신계초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울신방학초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울신상계초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울신창초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울신학초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울신화초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울쌍문초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울연지초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울연촌초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울오봉초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울온곡초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울용동초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울용원초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울원광초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울월계초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울월천초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울을지초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울자운초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울중계초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울중원초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울중평초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울중현초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울창경초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울창도초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울창동초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울창림초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울창원초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울창일초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울청계초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울초당초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울태랑초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울태릉초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울한천초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,청원초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,태강삼육초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,한신초등학교
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,화랑초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,경기초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,명지초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,서울갈현초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,서울고은초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,서울공덕초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,서울구산초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,서울금화초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,서울녹번초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,서울대신초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,서울대은초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,서울대조초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,서울동교초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,서울마포초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,서울망원초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,서울미동초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,서울북가좌초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,서울북성초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,서울북한산초등학교
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,서울불광초등학교
